"source_type","database_name","table_name","column_name","column_position","data_type","is_nullable","column_key"
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,video_type,11,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,description,12,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,id_offer,13,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,offer_bundle,14,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,offer_type,15,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,deliveries,16,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,impressions,17,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,clicks,18,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,conversions,19,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,currency,20,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,revenue_gross,21,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,revenue_net,22,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,user_revenue_share,23,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,perf_source,24,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,id_os,25,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,cost,26,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,date,1,date,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,id_user,2,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,endpoint,3,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,id_app,4,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,adunit,5,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,bundle,6,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,name,7,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,country,8,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,id_size,9,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,size,10,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,ad_format,11,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,video,12,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,video_type,13,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,source,14,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,description,15,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,id_offer,16,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,id_affise,17,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,offer_bundle,18,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,offer_type,19,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,deliveries,20,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,impressions,21,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,clicks,22,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,conversions,23,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,currency,24,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,revenue_gross,25,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,revenue_net,26,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,user_revenue_share,27,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,perf_source,28,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,id_os,29,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,cost,30,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_90_days,hola,31,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,bundle,1,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,country,2,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,id_os,3,smallint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,id_size,4,smallint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,id_offer,5,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,active,6,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,ts_expiration,7,datetime,NO,""
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,optimal_bid,8,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,expected_render,9,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,expected_dcpm_profit,10,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,ts,11,datetime,NO,""
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,added_who,12,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_optimal_bid,comment,13,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,full_name,1,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,date,2,date,NO,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,app_id,3,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,affiliate_id,4,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,site_id,5,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,media_source,6,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,country,7,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,account_type,8,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,installs,9,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,clicks,10,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,impressions,11,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,click_installs,12,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,sessions,13,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,revenue,14,float,YES,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,arpu,15,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,conv_rate,16,float,YES,""
mysql-sl,tappx_stats_performance,perf_stats_overview_data,loyals,17,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_profitability,id_user,1,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability,id_app,2,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability,adunit,3,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability,bundle,4,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability,source,5,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability,country,6,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability,id_os,7,smallint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability,ad_format,8,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability,id_size,9,smallint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability,ts,10,datetime,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability,added_who,11,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_profitability,comment,12,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_profitability,impressions,13,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability,ecpm,14,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability,cpm_cost,15,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability,profitability,16,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability,perf_source,17,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,id_user,1,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,id_app,2,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,adunit,3,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,bundle,4,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,source,5,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,country,6,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,id_os,7,smallint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,ad_format,8,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,id_size,9,smallint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,id_offer,10,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,ts,11,datetime,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,added_who,12,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,comment,13,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,requests,14,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,deliveries,15,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,impressions,16,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,ecpm,17,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,cpm_cost,18,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,render,19,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,profitability,20,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,perf_source,21,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,ecpm_real,22,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,ecpm_estimated,23,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_profitability_by_offer,revenue_used,24,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests,id_user,2,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,endpoint,3,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests,id_os,4,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,id_app,5,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,adunit,6,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests,bundle,7,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests,country,8,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests,id_size,9,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests,video,10,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests,video_type,11,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests,source,12,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests,perf_source,13,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests,requests,14,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,deliveries,15,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,impressions,16,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,clicks,17,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,conversions,18,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,currency,19,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,cost,20,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,revenue_gross,21,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,revenue_net,22,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,user_revenue_share,23,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests,user_revenue_fix,24,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,hour,2,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,id_user,3,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,endpoint,4,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,id_os,5,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,id_app,6,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,adunit,7,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,bundle,8,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,country,9,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,id_size,10,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,video,11,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,video_type,12,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,source,13,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,perf_source,14,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,requests,15,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,deliveries,16,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,impressions,17,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,clicks,18,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,conversions,19,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,currency,20,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,cost,21,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,revenue_gross,22,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,revenue_net,23,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,user_revenue_share,24,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_hours,user_revenue_fix,25,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,date,1,date,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,id_user,2,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,endpoint,3,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,id_os,4,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,id_app,5,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,adunit,6,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,bundle,7,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,country,8,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,id_size,9,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,size,10,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,ad_format,11,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,video,12,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,video_type,13,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,source,14,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,perf_source,15,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,requests,16,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,deliveries,17,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,impressions,18,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,clicks,19,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,conversions,20,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,currency,21,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,cost,22,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,revenue_gross,23,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,revenue_net,24,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,user_revenue_share,25,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_requests_last_90_days,user_revenue_fix,26,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_rev_content,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_rev_content,hour,2,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_rev_content,widget_id,3,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_rev_content,sub_id_key,4,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_rev_content,sub_id_value,5,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_rev_content,adunit,6,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_rev_content,bundle,7,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_rev_content,country,8,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_rev_content,id_size,9,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_rev_content,widget_imps,10,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_rev_content,ad_clicks,11,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_rev_content,ad_ctr,12,decimal,YES,""
mysql-sl,tappx_stats_performance,perf_stats_rev_content,ad_cpc,13,decimal,YES,""
mysql-sl,tappx_stats_performance,perf_stats_rev_content,ad_rpm,14,decimal,YES,""
mysql-sl,tappx_stats_performance,perf_stats_rev_content,ad_revenue,15,decimal,YES,""
mysql-sl,tappx_stats_performance,perf_stats_rev_content,created,16,datetime,NO,""
mysql-sl,tappx_stats_performance,perf_stats_smartlink,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_smartlink,id_smartlink,2,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_smartlink,id_offer,3,bigint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_smartlink,id_os,4,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_smartlink,id_affiliate,5,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_smartlink,sub_affiliate,6,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_smartlink,country,7,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_smartlink,clicks,8,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_smartlink,conversions,9,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_smartlink,revenue,10,double,NO,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,date,1,date,NO,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,country,2,varchar,YES,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,ad_type,3,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,video,4,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,video_type,5,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,id_app,6,bigint,YES,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,adunit,7,varchar,YES,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,user,8,varchar,YES,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,OS,9,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,bundle,10,varchar,YES,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,reqs_ssp,11,decimal,YES,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,reqs_ssp_to_perf,12,decimal,YES,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,reqs_perf,13,decimal,YES,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,dels_perf,14,decimal,YES,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,dels_ssp_from_perf,15,decimal,YES,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,dels_ssp_to_pub,16,decimal,YES,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,imps_ssp,17,decimal,YES,""
mysql-sl,tappx_stats_performance,ssp_and_perf_stats_last_10_days,imps_perf,18,decimal,YES,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats,id_user,2,int,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats,connection_type,3,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats,id_os,4,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats,id_app,5,int,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats,adunit,6,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats,bundle,7,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats,country,8,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats,id_size,9,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats,is_video,10,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats,is_video_display,11,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats,requests_ssp_publisher,12,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,requests_ssp_network,13,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,requests_bidder,14,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,deliveries_bidder,15,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,deliveries_ssp_network,16,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,deliveries_ssp_publisher,17,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,impressions_ssp,18,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,impressions_bidder,19,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,clicks_ssp,20,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,clicks_bidder,21,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,conversions_bidder,22,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,currency,23,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,cost_bidder,24,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,cost_ssp,25,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,revenue_bidder,26,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats,revenue_ssp,27,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,hour,2,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,id_user,3,int,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,connection_type,4,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,id_os,5,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,id_app,6,int,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,adunit,7,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,bundle,8,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,country,9,varchar,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,id_size,10,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,is_video,11,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,is_video_display,12,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,requests_ssp_publisher,13,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,requests_ssp_network,14,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,requests_bidder,15,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,deliveries_bidder,16,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,deliveries_ssp_network,17,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,deliveries_ssp_publisher,18,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,impressions_ssp,19,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,impressions_bidder,20,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,clicks_ssp,21,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,clicks_bidder,22,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,conversions_bidder,23,bigint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,currency,24,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,cost_bidder,25,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,cost_ssp,26,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,revenue_bidder,27,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_hours,revenue_ssp,28,decimal,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,date,1,date,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,publisher,2,varchar,YES,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,publisher_connection_type,3,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,OS,4,varchar,YES,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,id_app,5,int,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,adunit,6,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,bundle,7,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,country,8,varchar,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,id_size,9,tinyint,NO,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,size,10,varchar,YES,""
mysql-sl,tappx_stats_performance,ssp_perf_stats_last_90_days,ad_format,11,varchar,YES,""
