"database_name","table_name","column_name","column_position","data_type","is_nullable","column_key"
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,endpoint,4,String,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,endpoint_type,5,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,mediation_connection,6,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,id_user,7,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,adunit,8,String,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,id_app,9,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,bundle,10,String,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,bundle_numerico,11,UInt64,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,channel,12,String,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,id_os,13,UInt8,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,inventory_type,14,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,country,15,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,id_size,16,UInt8,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,ad_size,17,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,network_id,18,UInt16,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,network_name,19,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,network_key,20,String,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,json_data,21,String,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,requests_total,22,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,requests_uniques,23,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,delivery_network,24,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,delivery_network_rejected_ad,25,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,delivery_winner,26,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,delivery_cache,27,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,delivery_cache_winner,28,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,total_time_response,29,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,total_time_response_with_ad_direct,30,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,total_time_response_with_ad_cache,31,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,impressions_total,32,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,impressions_direct,33,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,impressions_cache,34,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_publisher_in_request,35,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_publisher_from_dashboard,36,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_publisher_request_used,37,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_network_request,38,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_network_response_gross_total,39,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_network_response_net_total,40,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_publisher_response_total,41,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_network_response_gross_direct,42,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_network_response_net_direct,43,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_publisher_response_direct,44,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_network_response_gross_cache,45,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_network_response_net_cache,46,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,price_publisher_response_cache,47,Float32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,v_quartiles_0,48,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,v_quartiles_25,49,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,v_quartiles_50,50,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,v_quartiles_75,51,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,v_quartiles_100,52,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,clicks_total,53,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,clicks_direct,54,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,clicks_cache,55,UInt32,YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,updated_at,56,DateTime64(3),YES,""
consolidated,ssp-dmn-stats-by-day-aggregate-finally-dist,city_hash,57,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,date,1,Date,YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,hour,2,UInt8,YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,datacenter,3,LowCardinality(String),YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,canary,4,Bool,YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,endpoint,5,String,YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,endpoint_type,6,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,mediation_connection,7,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,id_user,8,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,adunit,9,String,YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,id_app,10,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,bundle,11,String,YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,bundle_numerico,12,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,channel,13,String,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,id_os,14,UInt8,YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,inventory_type,15,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,country,16,LowCardinality(String),YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,id_size,17,UInt8,YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,ad_size,18,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,network_id,19,UInt16,YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,network_name,20,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,network_key,21,String,YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,json_data,22,String,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,requests_total,23,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,requests_uniques,24,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,delivery_network,25,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,delivery_network_rejected_ad,26,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,delivery_winner,27,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,delivery_cache,28,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,delivery_cache_winner,29,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,total_time_response,30,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,total_time_response_with_ad_direct,31,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,total_time_response_with_ad_cache,32,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,impressions_total,33,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,impressions_direct,34,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,impressions_cache,35,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_publisher_in_request,36,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_publisher_from_dashboard,37,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_publisher_request_used,38,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_network_request,39,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_network_response_gross_total,40,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_network_response_net_total,41,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_publisher_response_total,42,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_network_response_gross_direct,43,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_network_response_net_direct,44,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_publisher_response_direct,45,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_network_response_gross_cache,46,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_network_response_net_cache,47,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,price_publisher_response_cache,48,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,v_quartiles_0,49,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,v_quartiles_25,50,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,v_quartiles_50,51,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,v_quartiles_75,52,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,v_quartiles_100,53,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,clicks_total,54,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,clicks_direct,55,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,clicks_cache,56,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,updated_at,57,DateTime64(3),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally,city_hash,58,UInt64,YES,PRI
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,date,1,Date,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,hour,2,UInt8,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,datacenter,3,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,canary,4,Bool,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,endpoint,5,String,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,endpoint_type,6,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,mediation_connection,7,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,id_user,8,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,adunit,9,String,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,id_app,10,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,bundle,11,String,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,bundle_numerico,12,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,channel,13,String,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,id_os,14,UInt8,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,inventory_type,15,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,country,16,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,id_size,17,UInt8,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,ad_size,18,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,network_id,19,UInt16,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,network_name,20,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,network_key,21,String,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,json_data,22,String,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,requests_total,23,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,requests_uniques,24,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,delivery_network,25,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,delivery_network_rejected_ad,26,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,delivery_winner,27,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,delivery_cache,28,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,delivery_cache_winner,29,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,total_time_response,30,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,total_time_response_with_ad_direct,31,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,total_time_response_with_ad_cache,32,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,impressions_total,33,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,impressions_direct,34,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,impressions_cache,35,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_publisher_in_request,36,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_publisher_from_dashboard,37,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_publisher_request_used,38,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_network_request,39,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_network_response_gross_total,40,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_network_response_net_total,41,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_publisher_response_total,42,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_network_response_gross_direct,43,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_network_response_net_direct,44,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_publisher_response_direct,45,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_network_response_gross_cache,46,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_network_response_net_cache,47,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,price_publisher_response_cache,48,Float32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,v_quartiles_0,49,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,v_quartiles_25,50,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,v_quartiles_50,51,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,v_quartiles_75,52,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,v_quartiles_100,53,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,clicks_total,54,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,clicks_direct,55,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,clicks_cache,56,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,updated_at,57,DateTime64(3),YES,""
consolidated,ssp-dmn-stats-by-hour-aggregate-finally-dist,city_hash,58,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,date,1,Date,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,datacenter,2,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,canary,3,Bool,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,endpoint,4,String,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,endpoint_type,5,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,mediation_connection,6,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,id_user,7,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,adunit,8,String,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,id_app,9,UInt32,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,bundle,10,String,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,bundle_numerico,11,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,channel,12,String,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,id_os,13,UInt8,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,inventory_type,14,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,country,15,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,id_size,16,UInt8,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,ad_size,17,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,network_id,18,UInt16,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,network_name,19,LowCardinality(String),YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,network_key,20,String,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,json_data,21,String,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,requests_total,22,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,requests_uniques,23,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,delivery_network,24,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,delivery_network_rejected_ad,25,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,delivery_winner,26,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,delivery_cache,27,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,delivery_cache_winner,28,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,total_time_response,29,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,total_time_response_with_ad_direct,30,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,total_time_response_with_ad_cache,31,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,impressions_total,32,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,impressions_direct,33,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,impressions_cache,34,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_publisher_in_request,35,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_publisher_from_dashboard,36,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_publisher_request_used,37,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_network_request,38,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_network_response_gross_total,39,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_network_response_net_total,40,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_publisher_response_total,41,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_network_response_gross_direct,42,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_network_response_net_direct,43,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_publisher_response_direct,44,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_network_response_gross_cache,45,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_network_response_net_cache,46,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,price_publisher_response_cache,47,Float64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,v_quartiles_0,48,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,v_quartiles_25,49,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,v_quartiles_50,50,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,v_quartiles_75,51,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,v_quartiles_100,52,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,clicks_total,53,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,clicks_direct,54,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,clicks_cache,55,UInt64,YES,""
consolidated,ssp-dmn-stats-by-hour-to-day-finally-mv,updated_at,56,DateTime64(3),YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,date,1,String,YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,hour,2,Int64,YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,minute,3,Int64,YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,datacenter,4,String,YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,canary,5,Bool,YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,endpoint,6,String,YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,endpoint_type,7,Nullable(String),YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,mediation_connection,8,Nullable(String),YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,id_user,9,Nullable(Int64),YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,adunit,10,String,YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,id_app,11,Nullable(Int64),YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,bundle,12,Nullable(String),YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,bundle_numerico,13,Nullable(Int64),YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,channel,14,Nullable(String),YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,id_os,15,Int64,YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,inventory_type,16,Nullable(String),YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,country,17,String,YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,id_size,18,Nullable(Int64),YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,ad_size,19,String,YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,network_id,20,Int64,YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,network_name,21,Nullable(String),YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,network_key,22,Nullable(String),YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,json_data,23,Nullable(String),YES,PRI
consolidated,ssp-dmn-stats-by-minute-aggregate,requests_total,24,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,requests_uniques,25,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,delivery_network,26,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,delivery_network_rejected_ad,27,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,delivery_winner,28,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,delivery_cache,29,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,delivery_cache_winner,30,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,total_time_response,31,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,total_time_response_with_ad_direct,32,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,total_time_response_with_ad_cache,33,"AggregateFunction(sum, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,impressions_total,34,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,impressions_direct,35,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,impressions_cache,36,"AggregateFunction(uniqCombined64, Int64)",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,price_publisher_in_request,37,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,price_publisher_from_dashboard,38,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,price_publisher_request_used,39,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,price_network_request,40,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,price_network_response_gross_total,41,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,price_network_response_net_total,42,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,price_publisher_response_total,43,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,price_network_response_gross_direct,44,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,price_network_response_net_direct,45,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,price_publisher_response_direct,46,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
consolidated,ssp-dmn-stats-by-minute-aggregate,price_network_response_gross_cache,47,"AggregateFunction(groupUniqArray, Tuple(Int64, Float64))",YES,""
